Time Stamp(hhmmss),Wind Speed (m/s),Wind Gust (m/s),Wind Dir (°).,Air temp. (°C),Air Hum (%),Air pre. (hPa),Sun rad.(W/m²),Gamma rad. (CPM),Preci.(mm)
022253,3.4,5.6,220.0,8.7,78.6,1009.8,-5.3,0.0,0.0,0.0,0.0,0.0
022353,2.7,3.7,231.5,8.7,78.6,1009.8,-5.3,0.0,0.0,0.0,0.0,0.0
022453,3.7,4.7,240.6,8.7,78.1,1009.8,-5.3,0.0,0.0,0.0,0.0,0.0
022553,3.9,5.9,225.9,8.6,78.6,1009.8,-5.3,0.0,0.0,0.0,0.0,0.0
022653,3.5,5.0,229.7,8.6,78.6,1009.8,-5.3,0.0,0.0,0.0,0.0,0.0
022753,4.1,6.2,217.9,8.6,78.6,1009.8,-5.3,0.0,0.0,0.0,0.0,0.0
022853,4.8,6.5,228.7,8.7,78.1,1009.8,-5.3,0.0,0.0,0.0,0.0,0.0
022953,3.1,5.0,230.8,8.7,78.6,1009.8,-5.3,0.0,0.0,0.0,0.0,0.0
023053,3.3,4.4,233.2,8.6,78.7,1009.8,-5.3,0.0,0.0,0.0,0.0,0.0
023153,3.0,4.4,250.7,8.6,79.4,1010.0,-5.3,0.0,0.0,0.0,0.0,0.0
023253,2.6,3.7,237.1,8.6,79.4,1010.0,-5.3,0.0,0.0,0.0,0.0,0.0
023353,3.0,4.0,270.2,8.6,79.5,1010.0,-5.3,0.0,0.0,0.0,0.0,0.0
023453,2.6,3.4,223.8,8.6,79.7,1010.0,-5.3,0.0,0.0,0.0,0.0,0.0
023553,2.8,4.7,233.6,8.5,80.3,1010.0,-5.3,0.0,0.0,0.0,0.0,0.0
023653,3.6,5.0,210.2,8.5,80.2,1010.0,-5.3,0.0,0.0,0.0,0.0,0.0
023753,3.3,5.0,247.2,8.5,80.3,1010.0,-5.3,0.0,0.0,0.0,0.0,0.0
023853,3.1,4.7,245.1,8.5,80.3,1010.0,-5.3,0.0,0.0,0.0,0.0,0.0
023953,2.7,4.0,230.8,8.5,80.3,1010.0,-5.3,0.0,0.0,0.0,0.0,0.0
024053,3.0,3.7,232.2,8.5,80.6,1010.0,-5.3,0.0,0.0,0.0,0.0,0.0
024153,3.9,5.3,222.1,8.4,81.0,1010.0,-5.3,0.0,0.0,0.0,0.0,0.0
024253,3.7,5.0,199.0,8.4,81.0,1010.0,-5.3,0.0,0.0,0.0,0.0,0.0
024353,4.0,5.3,220.7,8.4,81.0,1010.0,-5.3,0.0,0.0,0.0,0.0,0.0
024453,4.4,6.2,221.0,8.4,81.0,1010.0,-5.3,0.0,0.0,0.0,0.0,0.0
024553,4.0,5.6,214.4,8.3,81.1,1009.8,-5.3,0.0,0.0,0.0,0.0,0.0
024653,3.7,5.3,227.3,8.3,81.1,1010.0,-5.3,0.0,0.0,0.0,0.0,0.0
024753,2.9,4.0,219.3,8.3,81.8,1010.0,-0.1,0.0,0.0,0.0,0.0,0.0
024853,2.8,3.7,214.4,8.3,82.0,1010.0,-0.1,0.0,0.0,0.0,0.0,0.0
024953,3.8,5.3,201.8,8.2,82.0,1010.0,-0.1,0.0,0.0,0.0,0.0,0.0
025053,3.7,5.0,200.1,8.2,82.0,1010.0,-0.1,0.0,0.0,0.0,0.0,0.0
025153,3.2,4.7,199.0,8.2,82.7,1010.0,-0.1,0.0,0.0,0.0,0.0,0.0
025253,2.3,4.0,236.4,8.2,82.7,1010.0,-0.1,0.0,0.0,0.0,0.0,0.0
025353,3.1,5.0,221.4,8.2,82.7,1009.8,5.2,0.0,0.0,0.0,0.0,0.0
025453,3.1,4.7,241.3,8.2,82.0,1009.8,5.2,0.0,0.0,0.0,0.0,0.0
025553,4.0,5.0,223.1,8.3,81.8,1009.8,5.2,0.0,0.0,0.0,0.0,0.0
025653,3.7,5.0,218.2,8.3,81.3,1009.8,10.4,0.0,0.0,0.0,0.0,0.0
025753,3.0,4.4,227.7,8.3,81.3,1009.8,10.4,0.0,0.0,0.0,0.0,0.0
025853,3.7,5.3,214.7,8.4,81.1,1009.8,10.4,0.0,0.0,0.0,0.0,0.0
025953,3.1,4.7,229.7,8.4,81.1,1009.8,10.4,0.0,0.0,0.0,0.0,0.0
030053,3.5,5.0,229.0,8.4,81.0,1009.8,10.4,0.0,0.0,0.0,0.0,0.0
030153,2.9,4.0,212.6,8.5,81.0,1009.8,10.4,0.0,0.0,0.0,0.0,0.0
030253,3.1,4.4,215.8,8.5,81.0,1009.8,10.4,0.0,0.0,0.0,0.0,0.0
030353,2.8,3.7,219.6,8.5,80.3,1009.8,10.4,0.0,0.0,0.0,0.0,0.0
030453,3.0,4.0,205.3,8.5,80.3,1009.8,10.4,0.0,0.0,0.0,0.0,0.0
030553,3.1,4.4,216.8,8.5,80.2,1009.8,10.4,0.0,0.0,0.0,0.0,0.0
030653,3.6,4.7,213.7,8.5,80.2,1009.8,10.4,0.0,0.0,0.0,0.0,0.0
030753,3.1,4.0,212.3,8.5,79.7,1009.8,10.4,0.0,0.0,0.0,0.0,0.0
030853,3.3,4.0,224.2,8.6,79.7,1009.8,10.4,0.0,0.0,0.0,0.0,0.0
030953,3.5,4.4,224.5,8.6,79.7,1009.8,10.4,0.0,0.0,0.0,0.0,0.0
